5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.570796326794896558e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.975649372542394477e-01,-6.160713567481349191e-03,4.948125517494479930e-01,-1.629874508478867424e-03,-1.559162434211548875e+00,-5.228715767801726160e-04,-1.111102100656758719e-02,2.667605846177514277e-17,-9.280338136437196739e-02,-2.000000000000000111e-01,-1.717506788058721923e-01,-2.000000000000000111e-01,0.000000000000000000e+00
4.951521994000375182e-01,-1.226875278089808313e-02,4.896206543573066727e-01,-3.251554615769845953e-03,-1.547463112924043038e+00,-1.505412666494166524e-03,-2.182780120435937748e-02,2.108378435514302900e-17,-1.839425210705586677e-01,-4.000000000000000222e-01,-3.411133194693428128e-01,-4.000000000000000222e-01,0.000000000000000000e+00
4.927617949600350267e-01,-1.832512000014006187e-02,4.844242049513243775e-01,-4.865454117960222279e-03,-1.535518001405760335e+00,-3.340710979426664978e-03,-3.194052388808771292e-02,1.558991650007957890e-06,-2.734505137947307318e-01,-6.000000000000000888e-01,-5.081207403535962230e-01,-6.000000000000000888e-01,0.000000000000000000e+00
4.903934356264216254e-01,-2.432938746742539099e-02,4.792226803759588871e-01,-6.471387875541208430e-03,-1.522988031179510315e+00,-6.745813311004326268e-03,-4.106937120557237891e-02,3.646935538123453919e-06,-3.613111827727367165e-01,-8.000000000000000444e-01,-6.727661119371739495e-01,-8.000000000000000444e-01,0.000000000000000000e+00
4.880470494522896052e-01,-3.028116527152316384e-02,4.740155704338970266e-01,-8.069602124356685044e-03,-1.509266941335931422e+00,-1.302323739894464469e-02,-4.851958524526053113e-02,7.033024379333394568e-06,-4.475129613044429022e-01,-1.000000000000000000e+00,-8.350402001144227038e-01,-1.000000000000000000e+00,0.000000000000000000e+00
4.857224982662577961e-01,-3.617716590983439257e-02,4.688014746996418403e-01,-9.660206499462239971e-03,-1.493261310494390148e+00,-2.451684199156572291e-02,-5.304136094021022485e-02,1.200124030419452626e-05,-5.319528880956543304e-01,-1.199999999999999956e+00,-9.948445232527701743e-01,-1.199999999999999956e+00,0.000000000000000000e+00
4.834195805841095539e-01,-4.200526341810326830e-02,4.635762303268508022e-01,-1.124318076610420110e-02,-1.473029189962044905e+00,-4.538523014040486692e-02,-5.241867162087850834e-02,1.882005062488508512e-05,-6.142511931595479036e-01,-1.399999999999999911e+00,-1.151805843695785869e+00,-1.399999999999999911e+00,0.000000000000000000e+00
4.811378455545340382e-01,-4.772513390620031909e-02,4.583267693246345642e-01,-1.281800356679873437e-02,-1.445230147232675844e+00,-8.276238302384129886e-02,-4.285859140352205748e-02,2.774283249757941732e-05,-6.931435497938298607e-01,-1.599999999999999867e+00,-1.304674451815253544e+00,-1.599999999999999867e+00,0.000000000000000000e+00
4.788759958756235724e-01,-5.321335742614442810e-02,4.530135337628119485e-01,-1.438246151615668773e-02,-1.404647681618703237e+00,-1.477186804414620525e-01,-1.850785878574344456e-02,3.900829732697190462e-05,-7.647550211687856869e-01,-1.799999999999999822e+00,-1.449617470674885888e+00,-1.799999999999999822e+00,0.000000000000000000e+00
4.766304662728079733e-01,-5.815199642133034308e-02,4.475342591971484540e-01,-1.592981713706579858e-02,-1.345468973311128913e+00,-2.523611819741011231e-01,2.692715384977983906e-02,5.284093333197872194e-05,-8.190885840322933431e-01,-1.999999999999999778e+00,-1.576753466977046436e+00,-1.999999999999999778e+00,0.000000000000000000e+00
4.740308944206459985e-01,-6.195643160027831248e-02,4.419072643019263391e-01,-1.744720738906202842e-02,-1.267962812960631958e+00,-3.953947203816410294e-01,9.241946351375750213e-02,6.945151888908462294e-05,-8.395939622151982196e-01,-2.199999999999999734e+00,-1.669747720498732102e+00,-2.188208019500265777e+00,0.000000000000000000e+00
4.701402709052749929e-01,-6.422742579116394457e-02,4.365310567663098773e-01,-1.891881986771853930e-02,-1.183692575159199123e+00,-5.514013594190136924e-01,1.641139009787153658e-01,8.902257001673304949e-05,-8.184008046385536916e-01,-2.399999999999999911e+00,-1.720917907269641667e+00,-2.334433254086317966e+00,0.000000000000000000e+00
4.656803619159713414e-01,-6.528459466469786754e-02,4.315455941094905601e-01,-2.032478535278187115e-02,-1.103310799541702192e+00,-6.975157583379423265e-01,2.297970390380025263e-01,1.116705776458255881e-04,-7.658164501993452999e-01,-2.586988298428406274e+00,-1.740631024867565602e+00,-2.449124080477590670e+00,0.000000000000000000e+00
4.612265054707032075e-01,-6.556859145997245841e-02,4.269681582745736836e-01,-2.166054501369387222e-02,-1.029418195941371517e+00,-8.283379795748058161e-01,2.866690374253069717e-01,1.375112675748177361e-04,-6.946159643516548465e-01,-2.755045101080178416e+00,-1.741629896132642630e+00,-2.544981526016595552e+00,0.000000000000000000e+00
4.567799306143277560e-01,-6.540100605377276166e-02,4.226322594342800665e-01,-2.292831860649799380e-02,-9.613105973855773367e-01,-9.454652741898900148e-01,3.356223857546951073e-01,1.666703510891525710e-04,-6.124582512155962721e-01,-2.911762918979384995e+00,-1.731553501720985988e+00,-2.629618025191400754e+00,0.000000000000000000e+00
4.523416933633112591e-01,-6.495440822293362115e-02,4.184494512252569520e-01,-2.413013984434617468e-02,-8.978365345694543365e-01,-1.051373226166714359e+00,3.779806107940913984e-01,1.992596161962672673e-04,-5.234565249198055437e-01,-3.061197902094131340e+00,-1.714497937178514730e+00,-2.707106846552826074e+00,0.000000000000000000e+00
4.479126660010962491e-01,-6.432548684866153110e-02,4.143706490618681015e-01,-2.526784584808873871e-02,-8.380154440385610970e-01,-1.148127313949933503e+00,4.148280464964517189e-01,2.353775177670951689e-04,-4.299197032943701813e-01,-3.205611810039317611e+00,-1.692757980161618603e+00,-2.779723889889474719e+00,0.000000000000000000e+00
4.434936244506433312e-01,-6.357218549585402778e-02,4.103667884992675541e-01,-2.634316467222355337e-02,-7.810881685862209878e-01,-1.237294636034832918e+00,4.469720602739922777e-01,2.751097534047393638e-04,-3.332362086231686060e-01,-3.346351103000133165e+00,-1.667709474834601524e+00,-2.848828193506105944e+00,0.000000000000000000e+00
4.390852969815411955e-01,-6.273144082177724290e-02,4.064196371326631030e-01,-2.735776416372847492e-02,-7.264714620841283832e-01,-1.320050831485064968e+00,4.750044786118646223e-01,3.185298249975686453e-04,-2.342958301380001496e-01,-3.484266178653269819e+00,-1.640230404795929742e+00,-2.915281960712744258e+00,0.000000000000000000e+00
4.346883861981045705e-01,-6.182805161322559029e-02,4.025172114742742169e-01,-2.831327410031438119e-02,-6.737104576155655833e-01,-1.397286484878743185e+00,4.993604603918567753e-01,3.656995859446317190e-04,-1.337004821367467899e-01,-3.619920944997712109e+00,-1.610911294757754408e+00,-2.979660489094108744e+00,0.000000000000000000e+00
4.303035782457358960e-01,-6.087939944515971535e-02,3.986513401425881842e-01,-2.921129554548335117e-02,-6.224429100345943988e-01,-1.469686101025956537e+00,5.203617143936152267e-01,4.166697740720982403e-04,-3.187628798683551923e-02,-3.753704408069066467e+00,-1.580167145309398391e+00,-3.042363907463908390e+00,0.000000000000000000e+00
4.259315463701621174e-01,-5.989811587064577253e-02,3.948162879074731957e-01,-3.005340455510046790e-02,-5.723740684469964535e-01,-1.537783312275127212e+00,5.382465792876102162e-01,4.714805302859338492e-04,7.086314703857676811e-02,-3.885893752894443498e+00,-1.548300648056444517e+00,-3.103680314516825689e+00,0.000000000000000000e+00
4.215729521000177171e-01,-5.889367133694543843e-02,3.910079366007334634e-01,-3.084115350603861688e-02,-5.232592275530181247e-01,-1.601999216684460769e+00,5.531909133371332166e-01,5.301619030303872512e-04,1.742790760167287345e-01,-4.016691939468447714e+00,-1.515539826194317374e+00,-3.163823393974804166e+00,0.000000000000000000e+00
4.172284455205120812e-01,-5.787336663825165539e-02,3.872232747349729776e-01,-3.157607151471193002e-02,-4.748915628350272589e-01,-1.662669278437372000e+00,5.653228301722585947e-01,5.927343386447945324e-04,2.781841329811228225e-01,-4.146251165374604142e+00,-1.482061507466120531e+00,-3.222955881644764542e+00,0.000000000000000000e+00
4.128986652902997267e-01,-5.684297733019572085e-02,3.834600666605639252e-01,-3.225966459768633138e-02,-4.270935959907908308e-01,-1.720062510974853742e+00,5.747333475103434397e-01,6.592091577317565941e-04,3.824270879342284712e-01,-4.274688109842731620e+00,-1.448006568876457845e+00,-3.281204809749449502e+00,0.000000000000000000e+00
4.085842386817984950e-01,-5.580718809884468307e-02,3.797166306063815000e-01,-3.289341585467331353e-02,-3.797111971525302665e-01,-1.774395408099232352e+00,5.814843206185312807e-01,7.295890176670940218e-04,4.868825814284789555e-01,-4.402094196974198681e+00,-1.413490201456858886e+00,-3.338671770806265648e+00,0.000000000000000000e+00
4.042857817519613373e-01,-5.476989528222197395e-02,3.759916852528628617e-01,-3.347878578096446373e-02,-3.326094072392251078e-01,-1.825842256255754137e+00,5.856145770729965783e-01,8.038683614002320151e-04,5.914439830940121379e-01,-4.528542727988519090e+00,-1.378609048969739348e+00,-3.395440052642173967e+00,0.000000000000000000e+00
4.000038996666421265e-01,-5.373442379546163744e-02,3.722842409312960843e-01,-3.401721273249315447e-02,-2.856696090577773850e-01,-1.874542924265133026e+00,5.871448777044609990e-01,8.820338527067767736e-04,6.960182772526994910e-01,-4.654093978104304696e+00,-1.343446317036226523e+00,-3.451579740532785046e+00,0.000000000000000000e+00
3.957391871577712328e-01,-5.270368657236388504e-02,3.685935208568367205e-01,-3.451011352277695565e-02,-2.387877338633578872e-01,-1.920608880933304619e+00,5.860821408672990396e-01,9.640647980699762519e-04,8.005223092733937396e-01,-4.778798925520050034e+00,-1.308075519369860551e+00,-3.507151453594202994e+00,0.000000000000000000e+00
3.914922290657854576e-01,-5.168030389335408203e-02,3.649189032889039730e-01,-3.495888410421626319e-02,-1.918732909421134170e-01,-1.964127966348568233e+00,5.824232434063124630e-01,1.049933555378184053e-03,9.048799810917952380e-01,-4.902702026634803367e+00,-1.272563273463650280e+00,-3.562209128796765878e+00,0.000000000000000000e+00
3.872636008996939716e-01,-5.066669333523776686e-02,3.612598788643067160e-01,-3.536490026615699694e-02,-1.448490700647588059e-01,-2.005168294730146794e+00,5.761586260344134791e-01,1.139605929636958040e-03,1.009020141476504318e+00,-5.025843295572092195e+00,-1.236971401245055446e+00,-3.616802109567940793e+00,0.000000000000000000e+00
3.830533585244135786e-01,-4.966505968086485506e-02,3.576158048753210750e-01,-3.572890314047240390e-02,-9.765138682426920125e-02,-2.043781584086505898e+00,5.672758683687196823e-01,1.139605929636958040e-03,1.112883784574688617e+00,-5.148268957760829601e+00,-1.201358002967205962e+00,-3.670977526936343605e+00,0.000000000000000000e+00
3.788625859391683837e-01,-4.867769221220049486e-02,3.539865825024011148e-01,-3.605284768493301900e-02,-5.022990633380214343e-02,-2.080004851126346477e+00,5.557614186214734353e-01,1.139605929636958040e-03,1.216395433017388727e+00,-5.270003732969515298e+00,-1.165780983801112169e+00,-3.724777672868423206e+00,0.000000000000000000e+00
3.746918229495100894e-01,-4.770672671834167572e-02,3.503718861276540752e-01,-3.633804140499924396e-02,-2.550557548150290954e-03,-2.113865405414313781e+00,5.416080802290059726e-01,1.139605929636958040e-03,1.319491250185882425e+00,-5.391081971422530650e+00,-1.130295429833395815e+00,-3.778245648120661659e+00,0.000000000000000000e+00
3.705415995230321169e-01,-4.675425452380278790e-02,3.467714283029651456e-01,-3.658577167643719402e-02,4.540406388808739674e-02,-2.145382377883319425e+00,5.248171538072085029e-01,1.139605929636958040e-03,1.422108671930647938e+00,-5.511537253159282557e+00,-1.094955314159957505e+00,-3.831423623786087695e+00,0.000000000000000000e+00
